id,value
per,
per.per-loc,
per.per-loc.awardedAt,
per.per-loc.battleFoughtAt,
per.per-loc.beatifiedPlace,
per.per-loc.billedFrom,
per.per-loc.placeOfBirth,
per.per-loc.bodyDiscoveredPlcae,
per.per-loc.canonizedPlace,
per.per-loc.country,
per.per-loc.country.countryOfCitizenship,
per.per-loc.country.country,
per.per-loc.country.nationality,
per.per-loc.country.countryForSport,
per.per-loc.placeOfDeath,
per.per-loc.honouredAt,
per.per-loc.location,
per.per-loc.majorShrine,
per.per-loc.missionAt,
per.per-loc.hometown,
per.per-loc.state,
per.per-loc.state.stateOfOrigin,
per.per-loc.placeOfBurial,
per.per-loc.region,
per.per-loc.residence,
per.per-loc.restingPlace,
per.per-loc.significantBuilding,
per.per-loc.significantProject,
per.per-org,
per.per-org.agency,
per.per-org.almaMater,
per.per-org.associatedWith,
per.per-org.associatedWith.band,
per.per-org.associatedWith.institution,
per.per-org.associatedWith.league,
per.per-org.associatedWith.league.league,
per.per-org.associatedWith.league.prospectLeague,
per.per-org.awardedBy,
per.per-org.battleFaughtUnder,
per.per-org.boardMemberOf,
per.per-org.club,
per.per-org.club.club,
per.per-org.club.managerOfClub,
per.per-org.coachOf,
per.per-org.coachOf.coachOf,
per.per-org.coachOf.formerCoachOf,
per.per-org.educatedAt,
per.per-org.educatedAt.highSchool,
per.per-org.educatedAt.highSchool.formerHighSchool,
per.per-org.educatedAt.highSchool.highSchool,
per.per-org.educatedAt.college,
per.per-org.educatedAt.educatedAt,
per.per-org.educatedAt.school,
per.per-org.educatedAt.university,
per.per-org.employer,
per.per-org.knownFor,
per.per-org.member,
per.per-org.member.currentMemberOf,
per.per-org.militaryBranch,
per.per-org.militaryUnit,
per.per-org.memberOfPoliticalParty,
per.per-org.recordLabel,
per.per-org.religion,
per.per-org.team,
per.per-org.team.coachedTeam,
per.per-org.team.debutTeam,
per.per-org.team.draftTeam,
per.per-org.team.formerTeam,
per.per-org.team.nationalTeam,
per.per-org.team.prospectTeam,
per.per-org.team.team,
per.per-org.trainedAt,
per.per-per,
per.per-per.advisor,
per.per-per.advisor.academicAdvisor,
per.per-per.advisor.doctoralAdvisor,
per.per-per.appointedBy,
per.per-per.associates,
per.per-per.associates.associate,
per.per-per.associates.associatedMusicalArtist,
per.per-per.awardedBy,
per.per-per.beatifiedBy,
per.per-per.canonizedBy,
per.per-per.choreographer,
per.per-per.choreographer.choreographer,
per.per-per.choreographer.formerChoreographer,
per.per-per.coachOf,
per.per-per.coachOf.coachOf,
per.per-per.coachOf.formerCoachOf,
per.per-per.employer,
per.per-per.influenced,
per.per-per.influencedBy,
per.per-per.officeholder,
per.per-per.officeholder.inOfficeChancellor,
per.per-per.officeholder.deputy,
per.per-per.officeholder.inOfficeGovernor,
per.per-per.officeholder.inOfficeGovernorGeneral,
per.per-per.officeholder.inOfficeLieutenant,
per.per-per.officeholder.inOfficeMonarch,
per.per-per.officeholder.inOfficePresident,
per.per-per.officeholder.inOfficePrimeMinister,
per.per-per.officeholder.inOfficeVicePresident,
per.per-per.officeholder.inOfficeVicePrimeMinister,
per.per-per.opponent,
per.per-per.partner,
per.per-per.partner.currentPartner,
per.per-per.partner.formerPartner,
per.per-per.partner.partner,
per.per-per.predecessor,
per.per-per.relative,
per.per-per.relative.child,
per.per-per.relative.parent,
per.per-per.relative.relative,
per.per-per.relative.spouse,
per.per-per.student,
per.per-per.student.doctoralStudent,
per.per-per.student.notableStudent,
per.per-per.successor,
per.per-per.trainer,
