id,value
loc,
loc.loc-loc,
loc.loc-loc.administrativeDivision,
loc.loc-loc.administrativeDivision.county,
loc.loc-loc.administrativeDivision.district,
loc.loc-loc.placeServedByTransportHub,
loc.loc-loc.placeServedByTransportHub.cityServed,
loc.loc-loc.city,
loc.loc-loc.city.capitalCity,
loc.loc-loc.city.capitalCity.countryCapital,
loc.loc-loc.city.largestCity,
loc.loc-loc.city.nearestCity,
loc.loc-loc.country,
loc.loc-loc.locatedAt,
loc.loc-loc.ocean,
loc.loc-loc.region,
loc.loc-loc.river,
loc.loc-loc.state,
loc.loc-org,
loc.loc-org.administrator,
loc.loc-org.airlineHub,
loc.loc-org.architectureFirm,
loc.loc-org.builder,
loc.loc-org.club,
loc.loc-org.club.homeClub,
loc.loc-org.contractor,
loc.loc-org.designer,
loc.loc-org.developer,
loc.loc-org.engineer,
loc.loc-org.engineer.civilEngineer,
loc.loc-org.engineer.servicesEngineer,
loc.loc-org.engineer.structuralEngineer,
loc.loc-org.founder,
loc.loc-org.landlord,
loc.loc-org.legislativeBody,
loc.loc-org.legislativeBody.house1,
loc.loc-org.legislativeBody.house2,
loc.loc-org.legislativeBody.lowerHouse,
loc.loc-org.legislativeBody.upperHouse,
loc.loc-org.maintainedBy,
loc.loc-org.operator,
loc.loc-org.operator.busOperator,
loc.loc-org.operator.trainOperator,
loc.loc-org.owner,
loc.loc-org.owner.currentOwner,
loc.loc-org.owner.previousOwner,
loc.loc-org.leaderParty,
loc.loc-org.surveyor,
loc.loc-org.surveyor.quantitySurveyor,
loc.loc-org.tenant,
loc.loc-per,
loc.loc-per.archaeologists,
loc.loc-per.architect,
loc.loc-per.bishop,
loc.loc-per.bishop.archBishop,
loc.loc-per.builder,
loc.loc-per.chef,
loc.loc-per.chef.headChef,
loc.loc-per.curator,
loc.loc-per.designer,
loc.loc-per.engineer,
loc.loc-per.engineer.civilEngineer,
loc.loc-per.engineer.servicesEngineer,
loc.loc-per.engineer.structuralEngineer,
loc.loc-per.founder,
loc.loc-per.fundedBy,
loc.loc-per.historian,
loc.loc-per.landlord,
loc.loc-per.leader,
loc.loc-per.manager,
loc.loc-per.manager.generalManager,
loc.loc-per.officeholder,
loc.loc-per.officeholder.commander,
loc.loc-per.officeholder.deputy,
loc.loc-per.officeholder.governor,
loc.loc-per.officeholder.mayor,
loc.loc-per.officeholder.president,
loc.loc-per.owner,
loc.loc-per.owner.currentOwner,
loc.loc-per.owner.previousOwner,
loc.loc-per.pastor,
loc.loc-per.pastor.seniorPastor,
loc.loc-per.patron,
loc.loc-per.people,
loc.loc-per.people.keyPeople,
loc.loc-per.representative,
loc.loc-per.restoredBy,
loc.loc-per.surveyor,
loc.loc-per.surveyor.quantitySurveyor,
loc.loc-per.tenant,
loc.loc-per.warden,
