id,value
org,
org.org-loc,
org.org-loc.city,
org.org-loc.country,
org.org-loc.county,
org.org-loc.district,
org.org-loc.estate,
org.org-loc.foundingLocation,
org.org-loc.ground,
org.org-loc.ground.arena,
org.org-loc.ground.homeStadium,
org.org-loc.ground.stadium,
org.org-loc.headquarter,
org.org-loc.headquarter.headquartersLocation,
org.org-loc.headquarter.headquartersCity,
org.org-loc.headquarter.headquartersCountry,
org.org-loc.jurisdiction,
org.org-loc.locality,
org.org-loc.locatedAt,
org.org-loc.origin,
org.org-loc.province,
org.org-loc.publishingLocation,
org.org-loc.publishingLocation.publishingCity,
org.org-loc.publishingLocation.publishingCountry,
org.org-loc.region,
org.org-loc.state,
org.org-loc.street,
org.org-org,
org.org-org.agency,
org.org-org.agency.childAgency,
org.org-org.agency.operatingAgency,
org.org-org.agency.parentAgency,
org.org-org.alliance,
org.org-org.allies,
org.org-org.associatedWith,
org.org-org.associatedWith.band,
org.org-org.associatedWith.associations,
org.org-org.associatedWith.family,
org.org-org.associatedWith.federation,
org.org-org.associatedWith.league,
org.org-org.associatedWith.union,
org.org-org.associatedWith.university,
org.org-org.company,
org.org-org.company.parentCompany,
org.org-org.mostTitles,
org.org-org.organization,
org.org-org.organization.parentOrganisation,
org.org-org.owner,
org.org-org.owner.currentOwner,
org.org-org.owner.previousOwner,
org.org-org.predecessor,
org.org-org.producer,
org.org-org.publisher,
org.org-org.rival,
org.org-org.sponsor,
org.org-org.subsidiary,
org.org-org.successor,
org.org-per,
org.org-per.administrator,
org.org-per.alumni,
org.org-per.ambassador,
org.org-per.captain,
org.org-per.chairperson,
org.org-per.chief,
org.org-per.chief.chiefExecutive,
org.org-per.chief.chiefExecutiveOfficer,
org.org-per.coach,
org.org-per.coach.assistantCoach,
org.org-per.coach.womanCoach,
org.org-per.conductor,
org.org-per.conductor.ChiefConductor,
org.org-per.director,
org.org-per.director.musicDirector,
org.org-per.director.boardOfDirectors,
org.org-per.editor,
org.org-per.editor.associateEditor,
org.org-per.editor.campusEditor,
org.org-per.editor.chiefEditor,
org.org-per.editor.deputyEditor,
org.org-per.editor.managingEditor,
org.org-per.editor.managingEditor.managingEditorDesign,
org.org-per.editor.metroEditor,
org.org-per.editor.newsEditor,
org.org-per.editor.opinionEditor,
org.org-per.editor.photoEditor,
org.org-per.editor.sportsEditor,
org.org-per.founder,
org.org-per.head,
org.org-per.head.currentHead,
org.org-per.head.finalHead,
org.org-per.head.finalRuler,
org.org-per.leader,
org.org-per.manager,
org.org-per.manager.teamManager,
org.org-per.manager.generalManager,
org.org-per.member,
org.org-per.member.connectedMember,
org.org-per.member.currentMember,
org.org-per.member.formerMember,
org.org-per.mostCaps,
org.org-per.officeholder,
org.org-per.officeholder.chancellor,
org.org-per.officeholder.minister,
org.org-per.officeholder.chairman,
org.org-per.officeholder.chiefJudge,
org.org-per.officeholder.commander,
org.org-per.officeholder.commander.commanderInChief,
org.org-per.officeholder.commander.notableCommander,
org.org-per.officeholder.dean,
org.org-per.officeholder.president,
org.org-per.officeholder.principal,
org.org-per.officeholder.viceChancellor,
org.org-per.officeholder.vicePresident,
org.org-per.owner,
org.org-per.owner.currentOwner,
org.org-per.owner.previousOwner,
org.org-per.patron,
org.org-per.people,
org.org-per.people.keyPeople,
org.org-per.producer
org.org-per.secretary,
org.org-per.secretary.firstSecretary,
org.org-per.spokesperson,
org.org-per.sponsor,
org.org-per.superintendent,
org.org-per.topScorer,
