id,value
per,
per.per-loc,
per.per-loc.ancestralHome,
per.per-loc.archivesAt,
per.per-loc.participatedInConflictAt,
per.per-loc.country,
per.per-loc.country.country,
per.per-loc.country.countryForSport,
per.per-loc.country.countryOfCitizenship,
per.per-loc.country.countryOfOrigin,
per.per-loc.district,
per.per-loc.district.electoralDistrict,
per.per-loc.exhibitionHistory,
per.per-loc.locatedAt,
per.per-loc.notableWork,
per.per-loc.officeholder,
per.per-loc.officeholder.commanderOf,
per.per-loc.ownerOf,
per.per-loc.permanentResidentOf,
per.per-loc.placeOfBirth,
per.per-loc.placeOfBurial,
per.per-loc.placeOfDeath,
per.per-loc.placeOfDetention,
per.per-loc.positionHeldAt,
per.per-loc.residence,
per.per-loc.workLocation,
per.per-org,
per.per-org.affiliation,
per.per-org.agency,
per.per-org.allegiance,
per.per-org.archivesAt,
per.per-org.associatedWith,
per.per-org.associatedWith.league,
per.per-org.associatedWith.institution,
per.per-org.associatedWith.institution.professorshipAt,
per.per-org.awardedBy,
per.per-org.chairpersonOf,
per.per-org.chiefExecutiveOfficerOf,
per.per-org.coachOf,
per.per-org.coachOf.headCoachOf,
per.per-org.directorOf,
per.per-org.draftedBy,
per.per-org.educatedAt,
per.per-org.educatedAt.educatedAt,
per.per-org.employer,
per.per-org.family,
per.per-org.founderOf,
per.per-org.legislature,
per.per-org.legislature.memberOfParliament,
per.per-org.managerOf,
per.per-org.memberOf,
per.per-org.memberOfMovement,
per.per-org.memberOfPoliticalParty,
per.per-org.militaryBranch,
per.per-org.officeholder,
per.per-org.officeholder.commanderOf,
per.per-org.ownerOf,
per.per-org.participantOf,
per.per-org.partOf,
per.per-org.positionHeld,
per.per-org.recordLabel,
per.per-org.religion,
per.per-org.religion.religion,
per.per-org.religion.religiousOrder,
per.per-org.sponsoredBy,
per.per-org.team,
per.per-org.team.sportsTeam,
per.per-org.workLocation,
per.per-per,
per.per-per.advisor,
per.per-per.advisor.doctoralAdvisor,
per.per-per.coachOf,
per.per-per.coachOf.headCoachOf,
per.per-per.consecrator,
per.per-per.employer,
per.per-per.influencedBy,
per.per-per.inspiredBy,
per.per-per.namedAfter,
per.per-per.partner,
per.per-per.partner.partner,
per.per-per.partner.professionalPartner,
per.per-per.partner.sportsPartner,
per.per-per.relative,
per.per-per.relative.parent,
per.per-per.relative.parent.father,
per.per-per.relative.parent.mother,
per.per-per.relative.parent.stepParent,
per.per-per.relative.child,
per.per-per.relative.relative,
per.per-per.relative.sibling,
per.per-per.relative.spouse,
per.per-per.replacedBy,
per.per-per.replaces,
per.per-per.sponsoredBy,
per.per-per.student,
per.per-per.student.doctoralStudent,
per.per-per.student.student,
per.per-per.studentOf,
