id,value
loc,
loc.loc-loc,
loc.loc-loc.administrativeDivision,
loc.loc-loc.administrativeDivision.area,
loc.loc-loc.administrativeDivision.area.lieutenancyArea,
loc.loc-loc.administrativeDivision.area.principalArea,
loc.loc-loc.administrativeDivision.canton,
loc.loc-loc.administrativeDivision.county,
loc.loc-loc.administrativeDivision.county.ceremonialCounty,
loc.loc-loc.administrativeDivision.county.county,
loc.loc-loc.administrativeDivision.department,
loc.loc-loc.administrativeDivision.department.department,
loc.loc-loc.administrativeDivision.department.arrondissement,
loc.loc-loc.administrativeDivision.district,
loc.loc-loc.administrativeDivision.district.administrativeDistrict,
loc.loc-loc.administrativeDivision.district.district,
loc.loc-loc.administrativeDivision.frazioni,
loc.loc-loc.administrativeDivision.metropolitanBorough,
loc.loc-loc.archipelago,
loc.loc-loc.capital,
loc.loc-loc.city,
loc.loc-loc.city.city,
loc.loc-loc.city.largestCity,
loc.loc-loc.city.nearestCity,
loc.loc-loc.city.twinTown,
loc.loc-loc.country,
loc.loc-loc.country.country,
loc.loc-loc.country.twinCountry,
loc.loc-loc.crosses,
loc.loc-loc.hasJunctionWith,
loc.loc-loc.lakeInflow,
loc.loc-loc.intercommunality,
loc.loc-loc.island,
loc.loc-loc.island.island,
loc.loc-loc.island.majorIsland,
loc.loc-loc.isPartOf,
loc.loc-loc.lake,
loc.loc-loc.location,
loc.loc-loc.location.highestPlace,
loc.loc-loc.location.locatedInArea,
loc.loc-loc.location.locatedAt,
loc.loc-loc.location.lowestPlace,
loc.loc-loc.location.routeLocation,
loc.loc-loc.location.routeLocation.routeEnd,
loc.loc-loc.location.routeLocation.routeJunction,
loc.loc-loc.location.routeLocation.routeStart,
loc.loc-loc.location.riverMouthLocation,
loc.loc-loc.location.riverMouthLocation.mouthCountry,
loc.loc-loc.location.riverMouthLocation.mouthPlace,
loc.loc-loc.location.riverMouthLocation.riverMouth,
loc.loc-loc.location.riverMouthLocation.mouthRegion,
loc.loc-loc.mountain,
loc.loc-loc.mountain.lowestMountain,
loc.loc-loc.mountain.mountainRange,
loc.loc-loc.mountain.parentMountainPeak,
loc.loc-loc.municipality,
loc.loc-loc.municipality.municipalAssociations,
loc.loc-loc.municipality.municipality,
loc.loc-loc.municipality.neighboringMunicipality,
loc.loc-loc.lakeOutflow,
loc.loc-loc.province,
loc.loc-loc.region,
loc.loc-loc.region.region,
loc.loc-loc.region.subregion,
loc.loc-loc.river,
loc.loc-loc.sharesBorderWith,
loc.loc-loc.source,
loc.loc-loc.source.source,
loc.loc-loc.source.sourceCountry,
loc.loc-loc.source.sourceMountain,
loc.loc-loc.source.sourcePlace,
loc.loc-loc.source.sourceRegion,
loc.loc-loc.state,
loc.loc-loc.state.federalState,
loc.loc-loc.state.state,
loc.loc-loc.territory,
loc.loc-loc.tributary,
loc.loc-loc.tributary.leftTributary,
loc.loc-loc.tributary.rightTributary,
loc.loc-org,
loc.loc-org.architect,
loc.loc-org.builder,
loc.loc-org.governingBody,
loc.loc-org.maintainedBy,
loc.loc-org.managedBy,
loc.loc-org.operator,
loc.loc-org.operator.operator,
loc.loc-org.operator.trainOperator,
loc.loc-org.owningOrganisation,
loc.loc-org.leaderParty,
loc.loc-org.tenant,
loc.loc-per,
loc.loc-per.architect,
loc.loc-per.builder,
loc.loc-per.designer,
loc.loc-per.discoverer,
loc.loc-per.firstAscentPerson,
loc.loc-per.founder,
loc.loc-per.leader,
loc.loc-per.officeholder,
loc.loc-per.officeholder.mayor,
loc.loc-per.owner,
loc.loc-per.saint,
